State,Race,Gender,Year,Ages,Crude Death Rate (Per 100k Persons)
Maryland,White,Female,2002,25-34 years,6.2
Maryland,White,Female,2002,35-44 years,9.7
Maryland,White,Female,2002,45-54 years,9.1
Maryland,White,Female,2003,25-34 years,7.2
Maryland,White,Female,2003,35-44 years,10.6
Maryland,White,Female,2003,45-54 years,9.7
Maryland,White,Female,2004,25-34 years,7.8
Maryland,White,Female,2004,35-44 years,9.8
Maryland,White,Female,2004,45-54 years,10.3
Maryland,White,Female,2005,25-34 years,7.9
Maryland,White,Female,2005,35-44 years,11.4
Maryland,White,Female,2005,45-54 years,6
Maryland,White,Female,2006,20-24 years,12
Maryland,White,Female,2006,25-34 years,7.9
Maryland,White,Female,2006,35-44 years,12.1
Maryland,White,Female,2006,45-54 years,10.8
Maryland,White,Female,2007,25-34 years,11.7
Maryland,White,Female,2007,35-44 years,11.7
Maryland,White,Female,2007,45-54 years,11.4
Maryland,White,Female,2008,25-34 years,6
Maryland,White,Female,2008,35-44 years,9.4
Maryland,White,Female,2008,45-54 years,9.3
Maryland,White,Female,2009,25-34 years,7.8
Maryland,White,Female,2009,35-44 years,8.2
Maryland,White,Female,2009,45-54 years,11.3
Maryland,White,Female,2010,25-34 years,9
Maryland,White,Female,2010,35-44 years,11.3
Maryland,White,Female,2010,45-54 years,14
Maryland,White,Female,2011,20-24 years,9.8
Maryland,White,Female,2011,25-34 years,11.8
Maryland,White,Female,2011,35-44 years,5.6
Maryland,White,Female,2011,45-54 years,11.1
Maryland,White,Female,2012,20-24 years,8.9
Maryland,White,Female,2012,25-34 years,13.7
Maryland,White,Female,2012,35-44 years,11
Maryland,White,Female,2012,45-54 years,13
Maryland,White,Female,2013,20-24 years,12.6
Maryland,White,Female,2013,25-34 years,17.8
Maryland,White,Female,2013,35-44 years,10.3
Maryland,White,Female,2013,45-54 years,13.6
Maryland,White,Female,2014,20-24 years,17.1
Maryland,White,Female,2014,25-34 years,13.9
Maryland,White,Female,2014,35-44 years,10.4
Maryland,White,Female,2014,45-54 years,13.5
Maryland,White,Female,2015,20-24 years,10.9
Maryland,White,Female,2015,25-34 years,15.2
Maryland,White,Female,2015,35-44 years,16.9
Maryland,White,Female,2015,45-54 years,9.7
Maryland,White,Female,2016,20-24 years,16.6
Maryland,White,Female,2016,25-34 years,36.4
Maryland,White,Female,2016,35-44 years,24.9
Maryland,White,Female,2016,45-54 years,24.5
Maryland,White,Male,1999,20-24 years,17.5
Maryland,White,Male,1999,25-34 years,21.6
Maryland,White,Male,1999,35-44 years,30.8
Maryland,White,Male,1999,45-54 years,14.2
Maryland,White,Male,2000,20-24 years,22.4
Maryland,White,Male,2000,25-34 years,15
Maryland,White,Male,2000,35-44 years,33.2
Maryland,White,Male,2000,45-54 years,16.6
Maryland,White,Male,2001,15-19 years,8.6
Maryland,White,Male,2001,20-24 years,15.5
Maryland,White,Male,2001,25-34 years,23
Maryland,White,Male,2001,35-44 years,29.5
Maryland,White,Male,2001,45-54 years,18.3
Maryland,White,Male,2002,15-19 years,8.3
Maryland,White,Male,2002,20-24 years,25.6
Maryland,White,Male,2002,25-34 years,21.5
Maryland,White,Male,2002,35-44 years,33.4
Maryland,White,Male,2002,45-54 years,15.6
Maryland,White,Male,2003,15-19 years,9.1
Maryland,White,Male,2003,20-24 years,32
Maryland,White,Male,2003,25-34 years,28.1
Maryland,White,Male,2003,35-44 years,36.5
Maryland,White,Male,2003,45-54 years,21.7
Maryland,White,Male,2004,20-24 years,17.9
Maryland,White,Male,2004,25-34 years,22.8
Maryland,White,Male,2004,35-44 years,31.3
Maryland,White,Male,2004,45-54 years,22.9
Maryland,White,Male,2005,20-24 years,17.4
Maryland,White,Male,2005,25-34 years,22.5
Maryland,White,Male,2005,35-44 years,32.7
Maryland,White,Male,2005,45-54 years,24.8
Maryland,White,Male,2006,15-19 years,9.5
Maryland,White,Male,2006,20-24 years,35.8
Maryland,White,Male,2006,25-34 years,24.7
Maryland,White,Male,2006,35-44 years,29.2
Maryland,White,Male,2006,45-54 years,28.1
Maryland,White,Male,2007,15-19 years,8.8
Maryland,White,Male,2007,20-24 years,28.6
Maryland,White,Male,2007,25-34 years,28.3
Maryland,White,Male,2007,35-44 years,36.3
Maryland,White,Male,2007,45-54 years,26.5
Maryland,White,Male,2008,20-24 years,26.9
Maryland,White,Male,2008,25-34 years,24.8
Maryland,White,Male,2008,35-44 years,26
Maryland,White,Male,2008,45-54 years,27.2
Maryland,White,Male,2009,20-24 years,24.2
Maryland,White,Male,2009,25-34 years,36.1
Maryland,White,Male,2009,35-44 years,25.1
Maryland,White,Male,2009,45-54 years,27
Maryland,White,Male,2010,20-24 years,23.9
Maryland,White,Male,2010,25-34 years,32.9
Maryland,White,Male,2010,35-44 years,22.6
Maryland,White,Male,2010,45-54 years,17.8
Maryland,White,Male,2011,20-24 years,28.9
Maryland,White,Male,2011,25-34 years,31.8
Maryland,White,Male,2011,35-44 years,22.3
Maryland,White,Male,2011,45-54 years,23.7
Maryland,White,Male,2012,20-24 years,31.6
Maryland,White,Male,2012,25-34 years,34
Maryland,White,Male,2012,35-44 years,27.8
Maryland,White,Male,2012,45-54 years,24.4
Maryland,White,Male,2013,20-24 years,28.4
Maryland,White,Male,2013,25-34 years,39.6
Maryland,White,Male,2013,35-44 years,28.1
Maryland,White,Male,2013,45-54 years,28.5
Maryland,White,Male,2014,20-24 years,33.9
Maryland,White,Male,2014,25-34 years,44.6
Maryland,White,Male,2014,35-44 years,29.6
Maryland,White,Male,2014,45-54 years,34
Maryland,White,Male,2015,20-24 years,35.2
Maryland,White,Male,2015,25-34 years,58.5
Maryland,White,Male,2015,35-44 years,46.9
Maryland,White,Male,2015,45-54 years,42.4
Maryland,White,Male,2016,20-24 years,50.2
Maryland,White,Male,2016,25-34 years,98.3
Maryland,White,Male,2016,35-44 years,74.6
Maryland,White,Male,2016,45-54 years,61.1
Massachusetts,Black or African American,Female,2006,45-54 years,34.7
Massachusetts,Black or African American,Male,1999,35-44 years,31.1
Massachusetts,Black or African American,Male,2001,35-44 years,41.1
Massachusetts,Black or African American,Male,2001,45-54 years,43.2
Massachusetts,Black or African American,Male,2003,35-44 years,48.7
Massachusetts,Black or African American,Male,2003,45-54 years,66.5
Massachusetts,Black or African American,Male,2004,35-44 years,37
Massachusetts,Black or African American,Male,2006,35-44 years,34.1
Massachusetts,Black or African American,Male,2006,45-54 years,62
Massachusetts,Black or African American,Male,2008,45-54 years,37.9
Massachusetts,Black or African American,Male,2015,25-34 years,24.9
Massachusetts,Black or African American,Male,2015,35-44 years,38.8
Massachusetts,Black or African American,Male,2015,45-54 years,43
Massachusetts,Black or African American,Male,2016,25-34 years,25.6
Massachusetts,Black or African American,Male,2016,35-44 years,32.8
Massachusetts,White,Female,1999,25-34 years,8.8
Massachusetts,White,Female,1999,35-44 years,8.7
Massachusetts,White,Female,1999,45-54 years,4
Massachusetts,White,Female,2000,25-34 years,4.5
Massachusetts,White,Female,2000,35-44 years,6.8
Massachusetts,White,Female,2000,45-54 years,3.9
Massachusetts,White,Female,2001,20-24 years,7.4
Massachusetts,White,Female,2001,25-34 years,7.4
Massachusetts,White,Female,2001,35-44 years,10.9
Massachusetts,White,Female,2001,45-54 years,5.9
Massachusetts,White,Female,2002,20-24 years,6.2
Massachusetts,White,Female,2002,25-34 years,9
Massachusetts,White,Female,2002,35-44 years,8.9
Massachusetts,White,Female,2002,45-54 years,8.7
Massachusetts,White,Female,2003,20-24 years,9
Massachusetts,White,Female,2003,25-34 years,9
Massachusetts,White,Female,2003,35-44 years,12.8
Massachusetts,White,Female,2003,45-54 years,8.4
Massachusetts,White,Female,2004,20-24 years,5.6
Massachusetts,White,Female,2004,25-34 years,7.6
Massachusetts,White,Female,2004,35-44 years,10.4
Massachusetts,White,Female,2004,45-54 years,7.8
Massachusetts,White,Female,2005,20-24 years,9
Massachusetts,White,Female,2005,25-34 years,8.4
Massachusetts,White,Female,2005,35-44 years,14.1
Massachusetts,White,Female,2005,45-54 years,11.2
Massachusetts,White,Female,2006,25-34 years,6.5
Massachusetts,White,Female,2006,35-44 years,10.7
Massachusetts,White,Female,2006,45-54 years,12.6
Massachusetts,White,Female,2007,25-34 years,6.9
Massachusetts,White,Female,2007,35-44 years,10.6
Massachusetts,White,Female,2007,45-54 years,9.4
Massachusetts,White,Female,2008,25-34 years,4.5
Massachusetts,White,Female,2008,35-44 years,6.9
Massachusetts,White,Female,2008,45-54 years,9.3
Massachusetts,White,Female,2009,25-34 years,6.4
Massachusetts,White,Female,2009,35-44 years,7.7
Massachusetts,White,Female,2009,45-54 years,9.2
Massachusetts,White,Female,2010,20-24 years,5.1
Massachusetts,White,Female,2010,25-34 years,6.7
Massachusetts,White,Female,2010,35-44 years,7.9
Massachusetts,White,Female,2010,45-54 years,7
Massachusetts,White,Female,2011,25-34 years,6.8
Massachusetts,White,Female,2011,35-44 years,9.6
Massachusetts,White,Female,2011,45-54 years,8.4
Massachusetts,White,Female,2012,20-24 years,6.2
Massachusetts,White,Female,2012,25-34 years,12.5
Massachusetts,White,Female,2012,35-44 years,9.8
Massachusetts,White,Female,2012,45-54 years,9.2
Massachusetts,White,Female,2013,20-24 years,7.7
Massachusetts,White,Female,2013,25-34 years,11.7
Massachusetts,White,Female,2013,35-44 years,11.1
Massachusetts,White,Female,2013,45-54 years,10.4
Massachusetts,White,Female,2014,20-24 years,8.2
Massachusetts,White,Female,2014,25-34 years,13
Massachusetts,White,Female,2014,35-44 years,16
Massachusetts,White,Female,2014,45-54 years,12.2
Massachusetts,White,Female,2015,20-24 years,15.3
Massachusetts,White,Female,2015,25-34 years,18.8
Massachusetts,White,Female,2015,35-44 years,15.9
Massachusetts,White,Female,2015,45-54 years,14.8
Massachusetts,White,Female,2016,20-24 years,12.2
Massachusetts,White,Female,2016,25-34 years,28.2
Massachusetts,White,Female,2016,35-44 years,21
Massachusetts,White,Female,2016,45-54 years,16.5
Massachusetts,White,Male,1999,20-24 years,14.5
Massachusetts,White,Male,1999,25-34 years,18.6
Massachusetts,White,Male,1999,35-44 years,19.5
Massachusetts,White,Male,1999,45-54 years,11.1
Massachusetts,White,Male,2000,20-24 years,11.9
Massachusetts,White,Male,2000,25-34 years,15.8
Massachusetts,White,Male,2000,35-44 years,22.7
Massachusetts,White,Male,2000,45-54 years,14.4
Massachusetts,White,Male,2001,20-24 years,15.6
Massachusetts,White,Male,2001,25-34 years,24.5
Massachusetts,White,Male,2001,35-44 years,31.7
Massachusetts,White,Male,2001,45-54 years,21.4
Massachusetts,White,Male,2002,20-24 years,14.3
Massachusetts,White,Male,2002,25-34 years,24.3
Massachusetts,White,Male,2002,35-44 years,30.2
Massachusetts,White,Male,2002,45-54 years,24.1
Massachusetts,White,Male,2003,15-19 years,6.3
Massachusetts,White,Male,2003,20-24 years,26.5
Massachusetts,White,Male,2003,25-34 years,30.6
Massachusetts,White,Male,2003,35-44 years,38.5
Massachusetts,White,Male,2003,45-54 years,26.5
Massachusetts,White,Male,2004,15-19 years,5.2
Massachusetts,White,Male,2004,20-24 years,22.5
Massachusetts,White,Male,2004,25-34 years,19.2
Massachusetts,White,Male,2004,35-44 years,27.8
Massachusetts,White,Male,2004,45-54 years,20.6
Massachusetts,White,Male,2005,20-24 years,19.5
Massachusetts,White,Male,2005,25-34 years,25.1
Massachusetts,White,Male,2005,35-44 years,32.4
Massachusetts,White,Male,2005,45-54 years,29.1
Massachusetts,White,Male,2006,20-24 years,26.7
Massachusetts,White,Male,2006,25-34 years,32.9
Massachusetts,White,Male,2006,35-44 years,32.1
Massachusetts,White,Male,2006,45-54 years,30.6
Massachusetts,White,Male,2007,20-24 years,14.5
Massachusetts,White,Male,2007,25-34 years,25.8
Massachusetts,White,Male,2007,35-44 years,30.4
Massachusetts,White,Male,2007,45-54 years,25.8
Massachusetts,White,Male,2008,20-24 years,15.4
Massachusetts,White,Male,2008,25-34 years,29.2
Massachusetts,White,Male,2008,35-44 years,26
Massachusetts,White,Male,2008,45-54 years,22.5
Massachusetts,White,Male,2009,20-24 years,20.9
Massachusetts,White,Male,2009,25-34 years,28.8
Massachusetts,White,Male,2009,35-44 years,23.5
Massachusetts,White,Male,2009,45-54 years,23.7
Massachusetts,White,Male,2010,20-24 years,14.5
Massachusetts,White,Male,2010,25-34 years,29.3
Massachusetts,White,Male,2010,35-44 years,23.9
Massachusetts,White,Male,2010,45-54 years,18.4
Massachusetts,White,Male,2011,20-24 years,22.7
Massachusetts,White,Male,2011,25-34 years,33
Massachusetts,White,Male,2011,35-44 years,25.3
Massachusetts,White,Male,2011,45-54 years,18.5
Massachusetts,White,Male,2012,20-24 years,12.3
Massachusetts,White,Male,2012,25-34 years,28.6
Massachusetts,White,Male,2012,35-44 years,26.8
Massachusetts,White,Male,2012,45-54 years,26.4
Massachusetts,White,Male,2013,20-24 years,20.3
Massachusetts,White,Male,2013,25-34 years,37.7
Massachusetts,White,Male,2013,35-44 years,37.3
Massachusetts,White,Male,2013,45-54 years,32
Massachusetts,White,Male,2014,15-19 years,5.3
Massachusetts,White,Male,2014,20-24 years,29.3
Massachusetts,White,Male,2014,25-34 years,56.8
Massachusetts,White,Male,2014,35-44 years,38.4
Massachusetts,White,Male,2014,45-54 years,37.2
Massachusetts,White,Male,2015,15-19 years,7.5
Massachusetts,White,Male,2015,20-24 years,40.9
Massachusetts,White,Male,2015,25-34 years,80.4
Massachusetts,White,Male,2015,35-44 years,71.6
Massachusetts,White,Male,2015,45-54 years,43
Massachusetts,White,Male,2016,20-24 years,43.5
Massachusetts,White,Male,2016,25-34 years,100.7
Massachusetts,White,Male,2016,35-44 years,96.8
Massachusetts,White,Male,2016,45-54 years,58.3
Michigan,Black or African American,Female,2001,35-44 years,10.5
Michigan,Black or African American,Female,2001,45-54 years,13
Michigan,Black or African American,Female,2003,45-54 years,10.6
Michigan,Black or African American,Female,2004,45-54 years,14.3
Michigan,Black or African American,Female,2005,35-44 years,10.9
Michigan,Black or African American,Female,2005,45-54 years,13.3
Michigan,Black or African American,Female,2006,45-54 years,20.8
Michigan,Black or African American,Female,2007,45-54 years,14.2
Michigan,Black or African American,Female,2008,45-54 years,19.9
Michigan,Black or African American,Female,2009,45-54 years,18.1
Michigan,Black or African American,Female,2010,45-54 years,16.3
Michigan,Black or African American,Female,2011,45-54 years,11.7
Michigan,Black or African American,Female,2012,45-54 years,9.9
Michigan,Black or African American,Female,2015,45-54 years,20.6
Michigan,Black or African American,Female,2016,25-34 years,11.2
Michigan,Black or African American,Female,2016,35-44 years,10.5
Michigan,Black or African American,Female,2016,45-54 years,26.7
Michigan,Black or African American,Male,1999,35-44 years,10.2
Michigan,Black or African American,Male,1999,45-54 years,16.7
Michigan,Black or African American,Male,2000,35-44 years,11.2
Michigan,Black or African American,Male,2000,45-54 years,23.8
Michigan,Black or African American,Male,2001,45-54 years,25.1
Michigan,Black or African American,Male,2002,35-44 years,14.4
Michigan,Black or African American,Male,2002,45-54 years,26.8
Michigan,Black or African American,Male,2003,45-54 years,19.4
Michigan,Black or African American,Male,2004,35-44 years,12.5
Michigan,Black or African American,Male,2004,45-54 years,20.3
Michigan,Black or African American,Male,2005,35-44 years,11.5
Michigan,Black or African American,Male,2005,45-54 years,38
Michigan,Black or African American,Male,2006,35-44 years,18.7
Michigan,Black or African American,Male,2006,45-54 years,41.2
Michigan,Black or African American,Male,2007,35-44 years,12.5
Michigan,Black or African American,Male,2007,45-54 years,28.7
Michigan,Black or African American,Male,2008,35-44 years,13.7
Michigan,Black or African American,Male,2008,45-54 years,22.1
Michigan,Black or African American,Male,2009,35-44 years,18.3
Michigan,Black or African American,Male,2009,45-54 years,37.5
Michigan,Black or African American,Male,2010,45-54 years,16.6
Michigan,Black or African American,Male,2011,35-44 years,11.1
Michigan,Black or African American,Male,2011,45-54 years,22.4
Michigan,Black or African American,Male,2012,45-54 years,19.4
Michigan,Black or African American,Male,2013,35-44 years,16.1
Michigan,Black or African American,Male,2013,45-54 years,24.4
Michigan,Black or African American,Male,2014,25-34 years,15.1
Michigan,Black or African American,Male,2014,35-44 years,15.1
Michigan,Black or African American,Male,2014,45-54 years,35.4
Michigan,Black or African American,Male,2015,35-44 years,17.8
Michigan,Black or African American,Male,2015,45-54 years,41.5
Michigan,Black or African American,Male,2016,25-34 years,17.6
Michigan,Black or African American,Male,2016,35-44 years,35.1
Michigan,Black or African American,Male,2016,45-54 years,50.7
Michigan,White,Female,2000,35-44 years,1.9
Michigan,White,Female,2001,25-34 years,1.9
Michigan,White,Female,2001,45-54 years,2
Michigan,White,Female,2002,25-34 years,2
Michigan,White,Female,2002,35-44 years,3
Michigan,White,Female,2003,35-44 years,2.9
Michigan,White,Female,2003,45-54 years,3.7
Michigan,White,Female,2004,35-44 years,4.6
Michigan,White,Female,2004,45-54 years,3.3
Michigan,White,Female,2005,25-34 years,4.6
Michigan,White,Female,2005,35-44 years,5.2
Michigan,White,Female,2005,45-54 years,4.8
Michigan,White,Female,2006,25-34 years,5.3
Michigan,White,Female,2006,35-44 years,6.8
Michigan,White,Female,2006,45-54 years,4.8
Michigan,White,Female,2007,25-34 years,3.2
Michigan,White,Female,2007,35-44 years,4.1
Michigan,White,Female,2007,45-54 years,5.9
Michigan,White,Female,2008,20-24 years,4.6
Michigan,White,Female,2008,25-34 years,3.3
Michigan,White,Female,2008,35-44 years,6.4
Michigan,White,Female,2008,45-54 years,5.3
Michigan,White,Female,2009,20-24 years,3.9
Michigan,White,Female,2009,25-34 years,6.6
Michigan,White,Female,2009,35-44 years,6.3
Michigan,White,Female,2009,45-54 years,5.7
Michigan,White,Female,2010,20-24 years,5.1
Michigan,White,Female,2010,25-34 years,7.2
Michigan,White,Female,2010,35-44 years,5.9
Michigan,White,Female,2010,45-54 years,7
Michigan,White,Female,2011,20-24 years,5.3
Michigan,White,Female,2011,25-34 years,6.8
